label,value_index,text,extra
SCRIPT:CHI02AudioHolder11,1,"<'EVA' speaking> 
 'General, this building is a Terrorist target--we must protect it!'",
SCRIPT:CHI02AudioHolder12,1,"<'EVA' speaking> 
 'General, the Terrorists have taken over the Convention Center! You're going to have to destroy the Convention Center and the attached parking structures to stop the Terrorist threat.'",
SCRIPT:CHI02AudioHolder13,1,"<'EVA' speaking> 
 'Excellent, you've reached the surplus base. Hmmit's not much to look at, but it will allow you to build tanksand more War Factories, if you need.'",
SCRIPT:CHI02AudioHolder14,1,"<'EVA' speaking> 
 'The Terroist threat is finished. Good work, General.'",
SCRIPT:CHI02AudioHolder15,1,"<'EVA' speaking> 
 'General, I've detected GLA armored units on the move. They didn't come from the Convention Center, so the GLA must have another base somewhere in Hong Kong. Find that base and destroy it!'",
SCRIPT:CHI02AudioHolder16,1,"<'EVA' speaking> 
 'General, the GLA have brought their Toxin Tractors with them. You'll know them by the green ooze they spray. Keep your infantry units away from them and use your tanks to deal with this new threat.'",
SCRIPT:CHI02AudioHolder17,1,"<'EVA' speaking> 
 'Good work, General, you've destroyed the Toxin base. Now they shouldn't be able to build any more Toxin Tractors.'",
SCRIPT:CHI02AudioHolder18,1,"<'EVA' speaking> 
 'Wait, General, there is a large force up ahead. I'll call for an EMP strike to clear the areastandby'",
SCRIPT:CHI02AudioHolder19,1,"<'EVA' speaking> 
 'That should give you a clear path to their base. Let's finish this, General.'",
SCRIPT:CHI02AudioHolder20,1,"<AutoFerry Capt. speaking> 
 'Finally, the military is here! Those Terrorists are ruining my business! If you put your forces aboard I'll take you out to the Convention Center. You can sneak in the backdoor and catch them by surprize. Jut hit the Transport button when you're ready.'",
SCRIPT:CHI02Box01,1,"Use the DOZER to build the COMMAND CENTER. 
 Once the COMMAND CENTER is complete, 
 select it and begin the RADAR upgrade. 
 Once the upgrade is finished, a radar screen will appear 
 in the lower-left-hand corner of the Command Interface.",
SCRIPT:CHI02Box02,1,"NEW UNIT: DRAGON TANK 
 The DRAGON TANK breathes fire that can quickly dispatch enemy infantry, 
 even if they are garrisoned inside a building or structure.",
MAP:CHI02Obj01,1,"Mission Objective: 
 Destroy the Convention Center 
 and its attached parking structures 
 to stop the Terrorist threat.",
MAP:CHI02Obj02,1,"Mission Objective: 
 Destroy the GLA base.",
MAP:CHI02SecondaryObj01,1,"Secondary Objective: 
 Stop GLA Terrorists from destroying 
 targeted buildings in downtown Hong Kong.",
MAP:CHI02SecondaryObj02,1,"Secondary Objective: 
 Destroy the Toxin Tractor production facility.",
MAP:CHI03Open,1,"Three Gorges Dam...Hubei Province, China 
 A Flood of Violence",
MAP:CHI03Obj1,1,"Mission Objective: 
 Destroy the Dam",
MAP:CHI03Obj2,1,"Mission Objective: 
 Destroy the GLA base",
MAP:CHI03Obj3,1,"Mission Objective: 
 Defeat all remaining GLA forces",
MAP:CHI03AudioHolder01,1,"<Red Guard speaking> 'General, the water level has dropped! GLA forces are crossing the river!'",
MAP:CHI06Open,1,"Bishkek, Aldastan Subcapital 
 Dead in their Tracks",
MAP:CHI06Obj1,1,"Mission Objective: 
 Get Black Lotus to the middle of the train bridge",
MAP:CHI07Open,1,"Dushanbe, Aldastan Capital City 
 Nuclear Winter",
MAP:Demo58Open,1,"Kazakhstan DMZ 
 Operation: Blue Eagle",
MAP:Demo58End1,1,Battle Control Off-Line...,
MAP:Demo58End2,1,"COMMAND AND CONQUER GENERALS 
 COMING: CHRISTMAS 2002",
MAP:Demo48Open,1,"Mazar Free Fire Zone 
 Operation: White Knight",
MAP:GLA02MapName,1,Pillage the Village,
MAP:GLA02Open,1,"Villages Outside Almaty, Kazakhstan 
 Aid Supplies Drop Zone",
MAP:GLA02ObjectiveText01,1,"MISSION OBJECTIVE 
 Collect $40,000 in stolen supplies",
MAP:GLA021stThirdObjective,1,"First Goal: 
 Collect $20,000 by taking the UN Convoys' crates",
MAP:GLA022ndThirdObjective,1,"Second Goal: 
 Collect $30,000 by taking the crates dropped by the US planes",
MAP:GLA023rdThirdObjective,1,"Final Goal: Collect $40,000 in supplies by raiding the US base",
MAP:GLA02CivBuildingHint,1,"Villagers have supplies stored in their homes. 
 Destroy their homes and steal the supplies hidden there",
MAP:GLA02CivKillHint,1,The villagers are taking our supplies. STOP THEM!,
MAP:GLA02QuadsArrival,1,"Reinforcments have arrived: 
 Use Quad Cannons to bring down enemy aircraft",
MAP:GLA02CrateReminder,1,Collect the crates to reach your goal.,
MAP:GLA02MonkeyReminder,1,You will not reach our goal if you spend all your money.,
MAP:GLA06MapName,1,Appropriate Poisons,
MAP:GLA06Open,1,"Western Shore of the Aral Sea, Kazakhstan 
 Toxic Waste Containment and Disposal Facilities",
MAP:GLA06MissionObjective,1,"MISSION OBJECTIVE: 
 Capture 4 Bunkers and Wipe out all American defenders",
MAP:GLA06BunkerWarning,1,"WARNING: 
 The Bunkers are fragile and will explode violently when destroyed",
MAP:GLA06BunkerDestroyed,1,"WARNING: 
 The fool Americans are trying to stop us by destroying the bunkers!",
MAP:GLA06BunkerRetaken,1,The Americans have retaken our bunker. Take it back now!,
MAP:GLA06BunkerObjective,1,You must own 4 bunkers to complete your mission,
MAP:GLA06KillEnemies,1,"You own the required number of bunkers. 
 Now wipe out the Americans to secure your victory!",
MAP:GLA06ScoutsInBase,1,"American scouts have found us! 
 Be prepared to fight the Americans",
MAP:GLA06Only8Bunkers,1,"You must be more careful with the bunkers! 
 You must own 4 to complete your mission",
MAP:GLA06Only6Bunkers,1,"Only 6 Bunkers remain! 
 If 3 more are destroyed your mission will fail!",
MAP:GLA06Only4Bunkers,1,"WARNING: 
 If another bunker is destroyed your mission will fail.",
MAP:GLA07MapName,1,Trojan Horse,
MAP:GLA07Open,1,"Somewhere Near Lenger, Kazakhstan 
 Splinter Cell-Controlled Region",
SCRIPT:GLA07ChnTmr,1,Chinese Forces Arrive In:,
MAP:GLA07ChineseArrival,1,WARNING: Chinese forces have entered the area.,
MAP:GLA07MissionObjective,1,"MISSION OBJECTIVE 
 Eliminate all traitors",
MAP:GLA07ConvoyHint01,1,"Sneak the stolen trucks into the traitors' base 
 Once inside detonate the trucks to destroy the traitors",
MAP:GLA07ConvoyHint02,1,"WARNING: 
 If your forces are seen with the stolen trucks the traitors 
 will know they are yours",
MAP:GLA07ConvoyHint03,1,"WARNING: This area is off limits to the stolen trucks 
 If the traitors discover them here they will be attacked",
MAP:GLA07ConvoyHint04,1,"Order the trucks to detonate near the traitors' buildings 
 for maximum effectiveness.",
MAP:GLA07BaseKIACleanUp,1,"The traitor base is destroyed! 
 Wipe out their remaining forces to complete your victory",
MAP:GLA07ConvoyDetected,1,"ALERT! 
 The traitors know we control the convoy! 
 The convoy will now be attacked by the traitors!",
MAP:GLA03Open,1,"Zhambul, Kazakhstan 
 Chinese-Controlled Civilian Population Center",
MAP:USA01Open,1,"Mazar Free Fire Zone 
 Operation: Silent Dawn",
SCRIPT:TrainingMove,1,Left click on units to select them. Selected units can be given commands. With a unit selected you can left click on the ground to give them a move command. Left click on enemy soldiers to order your selected unit to attack.,
SCRIPT:TrainingCommand,1,You have liberated a USA Command Center. Here you can use many of your special abilties. To choose technologies and special weapons click on the flashing General button.,
SCRIPT:TrainingExplor,1,The Fog of War around your units can be pushed back by moving into new and unexplored areas. The Fog shows you where you have explored and where you have not. Explore new areas to find enemy forces and resources to expand your army.,
SCRIPT:TrainingBarracks,1,You have liberated a USA Barracks. Buildings like this allow you to train new units. The Barracks trains soldiers. Left click on your new Barracks to see what soldiers you can train. Left click on a unit in the Barracks to spend the supplies to create that unit.,
SCRIPT:TrainingPilots,1,You have freed several Pilots. USA pilots are often veterans of many battles and they can enter your vehicles to provide their skills and experience to the crew of the vehicle. Vehicles with golden chevrons near them have experienced crews and are more effective in combat.,
SCRIPT:TrainingSupply,1,"You have liberated a USA Supply Center. Supply Centers collect supplies, providing you with the resources to build new buildings and units. Each Supply Center automatically generates a single Chinook helicopter that will gather supplies for you.",
SCRIPT:TrainingDozer,1,"You have liberated a USA Construction Dozer. Left click on your new Construction Dozer to see what buildings it can create. Select the War Factory and choose a location for it to be built. Once done creating the War Factory, the Dozer will be available for other construction projects.",
SCRIPT:TrainingUnits,1,Your new War Factory can be used to build vehicles like Crusader Tanks. Left click on a Crusader Tank to order it to be built. You can left click multiple times to order multiple tanks to be constructed.,
SCRIPT:TrainingPower,1,You have liberated a USA Cold Fusion Reactor. Reactors are used by American and Chinese forces to power their base. Your power bar indicates how much power your base has. If your base runs low on power base defenses may go off-line and your radar will go out.,
SCRIPT:TrainingAbilities,1,"Some units have special abilities. Select a unit to see what special powers it has. Left click on the power to activate it. In the case of the USA Crusader Tank, each tank can build a single Battle Drone. Battle Drones are small robotic helpers that automatically engage enemies and repair their Crusader Tank in case it is damaged by enemy fire.",
SCRIPT:TrainingObjective,1,You have liberated an entire USA base and are now ready to carry the fight to the enemy. Each mission has mission objectives that you must follow in order to win the mission and to progress in your war against your enemies. Follow the mission objective to win the mission.,
SCRIPT:TrainingUrban,1,Civilian buildings can be occupied by soldiers. Order your soldiers to enter civilian buildings to get a defensive bonus. Civilian buildings occupied in this way are powerful strong-points for your troops and can be used to defend important routes into and out of your base.,
SCRIPT:TrainingTech,1,"Civilian Objective Buildings can be captured by your Rangers. Holding these buildings will give you advantages against your enemies. Capture the Oil Derricks by selecting a Ranger, left clicking the capture button and then left clicking on the Oil Derrick itself. Oil Derricks provide you with additional resources as they pump oil.",
SCRIPT:TrainingCrate,1,"Crates contain bonus items for your soldiers that will increase their abilities. Additional ammunition, armor and other items can be found in crates. Order your soldiers or vehicles to move onto a crate to open it and collect the contents.",
SCRIPT:TrainingMissionObjective,1,"MISSION OBJECTIVE 
 Destroy GLA Bio-Weapons Factory",
SCRIPT:TrainingOpeningObjective,1,"MISSION OBJECTIVE 
 Liberate the USA Base",
MAP:USA01Opening,1,"Iraqi War Zone 
 Operation: Final Justice",
MAP:USA01BahdadText,1,"Siege of Baghdad 
 Day 3",
MAP:USA01ObjectiveText,1,"MISSION OBJECTIVE 
 Destroy the SCUD Storm",
MAP:USA02Open,1,"Al Hanad, Yemen 
 Operation: Treasure Hunt",
MAP:USA02Objective1Text,1,"MISSION OBJECTIVE 
 Rescue Captured Pilots",
MAP:USA02Objective2Text,1,"MISSION OBJECTIVE 
 Return the final Pilot to Base for debriefing.",
MAP:USA03Objective1Text,1,"MISSION OBJECTIVE 
 Ensure the escape of 100 U.S. forces",
SCRIPT:USA03RescueCounter,1,Escaped U.S. Forces:,
MAP:USA04Open,1,"Kazakhstan Coast, 1400 Hours 
 Operation: Stormbringer",
SCRIPT:USA04BomberTimer,1,Bombers Arriving In:,
MAP:USA06Objective1Text,1,"MISSION OBJECTIVE: 
 Prevent the GLA from constructing their river base",
MAP:USA06Objective2Text,1,"MISSION OBJECTIVE: 
 Destroy the GLA's Main Base",
SCRIPT:GLA03CivCounter,1,Traitors Killed:,
SCRIPT:GLA03Objective01,1,"MISSION OBJECTIVES: 
 Claim the Command Center to the East to begin production. 
 Kill 300 traitors.",
SCRIPT:GLA03Objective02,1,"MISSION OBJECTIVE: 
 Use Toxin Tractors to kill 300 traitors.",
SCRIPT:GLA03Objective03,1,Destroy the pharmaceutical factory in the north.,
MAP:GLA03Objective04,1,Free the prisoners!,
MAP:GLA03Objective05,1,Kill 300 traitors.,
MAP:GLA03Objective06,1,Destroy the pharmaceutical factory.,
SCRIPT:GLA04Objective01,1,"MISSION OBJECTIVE: 
 Destroy civilian buildings and gather $40,000.",
SCRIPT:GLA04Objective02,1,"Warning: 
 Spending money on units will put you farther from your goal of $40,000. 
 Be sure not to overspend.",
SCRIPT:GLA04Objective03,1,"Warning: 
 American forces are using the airport as a staging base. 
 Cross the river and destroy it.",
SCRIPT:GLA04Objective04,1,"Warning: 
 American aircraft dispatched to eliminate heavy vehicles. 
 Advise using Angry Mobs and Technicals only.",
SCRIPT:GLA05Objective01,1,"MISSION OBJECTIVE: 
 Destroy the American airbase.",
SCRIPT:GLA05Objective02,1,"MISSION OBJECTIVE: 
 Destroy the American airbase to the West.",
MAP:GLA01Open,1,"Shymkent DMZ 
 Operation: Black Rain",
MAP:GLA01ObjectiveText,1,MISSION OBJECTIVE: Destroy the Dam,
MAP:USA07Open,1,"Southeastern Kazakhstan 
 Operation: Desperate Union",
MAP:USA07Objective1,1,"MISSION OBJECTIVE: 
 Destroy the GLA to the northeast.",
MAP:USA07General,1,General's Arrival,
MAP:USA07Objective2,1,"MISSION OBJECTIVE: 
 Destroy the Chinese Command Center 
 and the Nuclear Missile Silo.",
MAP:GLA08Temp,1,"GLA Mission 8 - Southern Kazakhstan 
 Baikonur Cosmodrome",
MAP:CHI08Temp,1,"China Mission 8 - Last China Mission 
 Status: Incomplete",
MAP:CHI07Temp,1,"China Mission 7 - Nuke-O-Rama 
 Status: Incomplete",
MAP:CHI05Temp,1,"China Mission 5 - Firebomb GLA 
 Status: Incomplete",
MAP:USA08Temp,1,"USA Mission 8 - Devastate GLA 
 Status: Incomplete",
MAP:USA06Temp,1,"USA Mission 6 - E3 Revamp 
 Status: Incomplete",
MAP:USA05Temp,1,"USA Mission 5 - River Raid 
 Status: Incomplete",
CONTROLBAR:TooltipDaisyCutter,1,"Strong vs. Buildings 
 
 Countdown Timer: 6:00",
CONTROLBAR:TooltipFireParticleUplinkCannon,1,"Strong vs. Buildings 
 
 Countdown Timer: 4:00",
CONTROLBAR:TooltipParaDrop,1,"Drops Rangers by plane. 
 
 Countdown Timer: 4:00",
CONTROLBAR:TooltipClusterMines,1,"Drops mines by plane. 
 
 Countdown Timer: 4:00",
CONTROLBAR:TooltipEMPPulse,1,"Strong vs. Vehicles 
 
 Countdown Timer: 6:00",
CONTROLBAR:TooltipA10Strike,1,"Strong vs. Buildings 
 
 Countdown Timer: 4:00",
CONTROLBAR:TooltipFireNukeMissile,1,"Strong vs. Buildings, infantry 
 
 Countdown Timer: 6:00",
CONTROLBAR:TooltipFireSCUDStorm,1,"Strong vs. Buildings, Infantry 
 
 Countdown Timer: 5:00",
CONTROLBAR:TooltipFireArtilleryBarrage,1,"Strong vs. Buildings, Large groups 
 
 Countdown Timer: 5:00",
CONTROLBAR:TooltipFireSuperWeaponCashHack,1,"Steal money from enemy supply centers. 
 
 Countdown Timer: 4:00",
CONTROLBAR:TooltipFireSpySatScan,1,"Reveal target area. Spot hidden units. 
 
 Countdown Timer: 1:30",
CONTROLBAR:TooltipFireSpyDrone,1,"Create spy drone over target. 
 
 Countdown Timer: 1:30",
CONTROLBAR:TooltipFireRadarVanScan,1,"Reveal target area. Spot hidden ememies. 
 
 Countdown Timer: 0:30",
CONTROLBAR:TooltipFireRadioJam,1,"Cut enemy communication. 
 
 Countdown Timer: 4:00",
CONTROLBAR:TooltipFireEmergencyRepair,1,"Emergency Repair. 
 
 Countdown Timer: 4:00",
CONTROLBAR:TooltipFireRebelAmbush,1,"Creates rebels. 
 
 Countdown Timer: 4:00",
CONTROLBAR:TooltipFireAnthraxBomb,1,"Strong vs. Infantry 
 
 Countdown Timer: 6:00",
CONTROLBAR:TooltipCIAIntelligence,1,"Spy on enemy forces. 
 
 Countdown Timer: 3:20",
CONTROLBAR:TooltipDemoTrapProxy,1,Explode when enemy gets near,
CONTROLBAR:TooltipDemoTrapManual,1,Explode on your command,
CONTROLBAR:TooltipDemoTrapDetonate,1,Explode demo trap,
CONTROLBAR:TooltipMissileDefenderLaser,1,Laser-lock improves missile rate of fire,
CONTROLBAR:TooltipBattlePlansBombardment,1,"Deploy cannon. 
 All units: 20% Firepower Bonus",
CONTROLBAR:TooltipBattlePlansHoldTheLine,1,"Deploy walls. 
 All units: 10% Armor Bonus",
CONTROLBAR:TooltipBattlePlansSearchAndDestroy,1,"Deploy scanners. 
 All units: 20% Weapon Range Bonus",
CONTROLBAR:TooltipSetRallyPoint,1,Set the rally point for this building,
CONTROLBAR:TooltipSell,1,Sell the building for 50% of its value,
CONTROLBAR:TooltipNukeReactorOverCharge,1,Damage the reactor to create 50% more power,
CONTROLBAR:TooltipCancelUpgrade,1,Cancel this upgrade,
CONTROLBAR:TooltipUSAUpgradeAdvancedTraining,1,Units gain veterancy at twice the usual speed,
CONTROLBAR:TooltipUSAUpgradeDroneARmor,1,All drones get +50% armor,
CONTROLBAR:TooltipUSAUpgradeAdvancedControlRods,1,Reactor provides 100% more power,
CONTROLBAR:TooltipUSAUpgradeFlashBangGrenades,1,Rangers Flash-Bang civilian buildings to clear enemy soldiers,
CONTROLBAR:TooltipUSAUpgradeCompositeArmor,1,Crusaders get +40% armor. Paladins get +20% armor.,
CONTROLBAR:TooltipUSAUpgradeCruiseMissile,1,Tomahawks can be given a flight-path,
CONTROLBAR:TooltipUSAUpgradeTOW,1,Arm Humvees with a missile. Can fire at ground or air targets,
CONTROLBAR:USAUpgradeRocketPods,1,Comanches fire rocket barrage,
CONTROLBAR:TooltipUSAUpgradeLaserMissiles,1,Raptor and Stealth Fighter missiles do +25% more damage,
CONTROLBAR:TooltipChinaUpgradeMines,1,Creates mines around the building,
CONTROLBAR:TooltipUpgradeChinaOverlordGattlingCannon,1,Build a Gattling Cannon on this Overlord,
CONTROLBAR:TooltipUpgradeChinaOverlordPropagandaTower,1,Build a Propaganda Tower on this Overlord,
CONTROLBAR:TooltipUpgradeChinaOverlordBattleBunker,1,Build a Bunker on this Overlord. Bunker can be occupied by your soldiers,
CONTROLBAR:TooltipChinaUpgradeRadar,1,Build a radar for this Command Center,
CONTROLBAR:TooltipChinaUpgradeNationalism,1,"+25% to Horde bonus for Red Guard, Tank Hunter, Battlemaster",
CONTROLBAR:TooltipChinaUpgradeBlackNapalm,1,+25% damage to all flame weapons,
CONTROLBAR:TooltipChinaUpgradeChainGuns,1,+25% damage to all gattling weapons,
CONTROLBAR:TooltipUpgradeChinaSubliminal,1,+25% to Speaker Tower bonuses,
CONTROLBAR:TooltipUpgradeChinaUraniumShells,1,+25% shot damage on Battlemaster and Overlord,
CONTROLBAR:TooltipUpgradeChinaNuclearTanks,1,Speed increase for Battlemaster and Overlord,
CONTROLBAR:TooltipUpgradeChinaStunBullets,1,Red Guard may try to capture enemy soldiers,
CONTROLBAR:TooltipDisguiseAsVehicle,1,Disguise the Bomb Truck as the targeted vehicle,
CONTROLBAR:TooltipGLAUpgradeBioBomb,1,Bomb Truck becomes a biowar weapon,
CONTROLBAR:ToolTipGLAUpgradeHEBomb,1,100% more damage for this Bomb Truck,
CONTROLBAR:ToolTipGLAUpgradeRadarVanScan,1,Radar Van can scan the map to search for enemy forces,
CONTROLBAR:ToolTipGLAUpgradeScorpionRocket,1,Scorpion gains a rocket attack,
CONTROLBAR:ToolTipGLAUpgradeBuggyAmmor,1,+100% Rocket Buggy ammo,
CONTROLBAR:ToolTipGLAUpgradeAPRockets,1,+25% damage bonus all Rocket attacks,
CONTROLBAR:ToolTipGLAUpgradeToxinShells,1,Scorpion and Marauder shells carry a small amount of Anthrax,
CONTROLBAR:ToolTipGLAUpgradeAnthraxBeta,1,+25% damage bonus to all toxin units,
CONTROLBAR:ToolTipGLAUpgradeAPBullets,1,"+25% damage bonus to Rebel, Technical, Quad Cannon and Jarmen Kell",
CONTROLBAR:ToolTipGLAUpgradeJunkRepair,1,All vehicles auto-repair,
CONTROLBAR:ToolTipGLAUpgradeCamouflage,1,Rebels are hidden from enemy sight when not shooting,
CONTROLBAR:ToolTipGLAUpgradeTranqDarts,1,Rebels may try to capture enemy soldiers,
CONTROLBAR:ToolTipGLAUpgradeArmTheMob,1,Arm all Angry Mobs with AK-47s,
CONTROLBAR:ToolTipStructureExit,1,Order this unit to exit,
CONTROLBAR:ToolTipTransportExit,1,Order this unit to exit,
CONTROLBAR:ToolTipEvacuate,1,Order all units to exit,
CONTROLBAR:ToolTipRailedTransport,1,,
CONTROLBAR:ToolTipUSACombatDrop,1,Order Rangers to rappel down on enemy target. Use on garrisoned buildings to kill all enemy soldiers inside,
CONTROLBAR:ToolTipGuard,1,Order unit to move to guard a specific location and pursue targets if necessary,
CONTROLBAR:ToolTipGuardWithoutPursuit,1,"Order unit to move to guard a specific location, but not to pursue targets out of the area",
CONTROLBAR:ToolTipGuardFlyingUnitsOnly,1,Order unit to move to attack airborne units that come near a specified location,
CONTROLBAR:ToolTipAttackMove,1,Order unit to move to the target area and stop to engage enemies on the way,
CONTROLBAR:ToolTipCommandStop,1,Order unit to stop whatever it is doing,
CONTROLBAR:ToolTipWayPoints,1,Click on the ground to set waypoints,
CONTROLBAR:ToolTipUSARangerCaptureBuilding,1,Capture targeted enemy building,
CONTROLBAR:ToolTipUSAFire20mmCannon,1,Fire 20mm Cannon at the target,
CONTROLBAR:ToolTipUSAFireAntiTankMissiles,1,Fire antitank missiles at the target,
CONTROLBAR:ToolTipUSAFireRocketPods,1,Fire a barrage of rockets at the target area,
CONTROLBAR:ToolTipGLAFireScorpionRocket,1,Fire a single heavy rocket at the target,
CONTROLBAR:ToolTipGLASCUDHEWarhead,1,Load the SCUD missile with explosives,
CONTROLBAR:ToolTipGLASCUDAnthraxWarhead,1,Load the SCUD missile with Anthrax,
CONTROLBAR:ToolTipGLAFireToxinTractorSlime,1,Spray the area with toxins,
CONTROLBAR:ToolTipGLARebelCaptureBuilding,1,Capture targeted enemy building,
CONTROLBAR:ToolTipGLATerroristMakeCarBomb,1,Enter civilian car and fill it with explosives,
CONTROLBAR:ToolTipGLAFireFireBomb,1,Use fire bombs on target,
CONTROLBAR:ToolTipGLAHijackerHijack,1,Hijack target enemy vehicle,
CONTROLBAR:ToolTipGLAFireJarmenKellVehicleSnipe,1,Kill vehicle crew,
CONTROLBAR:ToolTipChinaFireMIG,1,,
CONTROLBAR:ToolTipChinaRedGuardCaptureBuilding,1,Capture targeted enemy building,
CONTROLBAR:ToolTipChinaRedGuardFireStunBullets,1,Capture target enemy soldier,
CONTROLBAR:ToolTipChinaRedGuardFireBayonet,1,Use Bayonet on targeted enemy soldier,
CONTROLBAR:ToolTipChinaFireBlackLotusCaptureHack,1,Capture enemy building,
CONTROLBAR:ToolTipChinaFireBlackLotusVehicleHack,1,Disable enemy vehicle,
CONTROLBAR:ToolTipChinaFireBlackLotusCashHack,1,Steal cash from targeted enemy Supply Center,
CONTROLBAR:ToolTipChinaFireHackerInternetHack,1,Hack into the Internet to steal money,
CONTROLBAR:ToolTipChinaHackerBuildingHack,1,Disable enemy building with a powerful computer virus,
CONTROLBAR:ToolTipChinaDragonTankFire,1,,
CONTROLBAR:TooltipFireWall,1,Lay down an arc of fire on targeted area,
CONTROLBAR:ToolTipPickUpPrisoner,1,Pick up enemy prisoner to return him to your base,
CONTROLBAR:ToolTipReturnToPrison,1,Return to prisoner holding facility,
CONTROLBAR:ToolTipChinaFireTankHunterTNTAttack,1,Place a TNT explosive charge,
CONTROLBAR:ToolTipUSAFireBurtonKnifeAttack,1,Use knife on targeted enemy soldier to make a silent attack,
CONTROLBAR:ToolTipUSAFireBurtonTimedDemo,1,Place a timed demolition charge,
CONTROLBAR:ToolTipUSABurtonPlaceRemoteCharge,1,Place a remote-controlled demolition charge you can detonate at any time,
CONTROLBAR:ToolTipUSABurtonDetonateCharges,1,Detonate all remote charges,
CONTROLBAR:ToolTipCancelConstruction,1,Cancel construction,
CONTROLBAR:ToolTipUSABuildCommandCenter,1,Commands special weapons. Creates Construction Dozers. Provides radar,
CONTROLBAR:ToolTipUSABuildPowerPlant,1,"Provides power for USA bases. 
 
 Power Supplied: 5",
CONTROLBAR:ToolTipUSABuildBarracks,1,Trains USA soldiers for use in battle,
CONTROLBAR:ToolTipUSABuildSupplyCenter,1,"Drop-off point for USA Chinook supply gatherers. 
 
 Power Required: 1",
CONTROLBAR:ToolTipUSABuildWall,1,USA fence system. Laser-sensors alert to enemy troops moving through fence. Fence blocks enemy vehicle movement,
CONTROLBAR:ToolTipUSABuildWarFactory,1,"Builds all USA ground vehicles. 
 
 Power Required: 1",
CONTROLBAR:ToolTipUSABuildPatriotBattery,1,"Ground and air defense. Can relay position of enemy to nearby patriots. 
 
 Power Required: 3",
CONTROLBAR:ToolTipUSABuildAirField,1,"Builds USA aircraft. 
 
 Power Required: 1",
CONTROLBAR:ToolTipUSABuildParticleCannon,1,"Fires a particle beam anywhere on the map. 
 
 Power Required: 10",
CONTROLBAR:ToolTipUSABuildStrategyCenter,1,"All USA forces can use a single battle plan. 
 
 Bombardment 
 Search and Destroy 
 Hold the Line 
 
 Power Required: 2",
CONTROLBAR:ToolTipUSABuildDetentionCamp,1,Grants ability to spy on enemies,
CONTROLBAR:ToolTipUSABuildSupplyDropZone,1,"Calls in a para-drop of supplies every 2 minutes. 
 
 Power Required: 4",
CONTROLBAR:ToolTipGLABuildCommandCenter,1,Commands special weapons. Trains Workers,
CONTROLBAR:ToolTipGLABUildDemoTrap,1,Stealthy explosive device,
CONTROLBAR:ToolTipGLABuildBarracks,1,Trains GLA soldiers,
CONTROLBAR:ToolTipGLABuildSupplyStash,1,Collects supplies,
CONTROLBAR:ToolTipGLABuildArmsDealer,1,Builds vehicles,
CONTROLBAR:ToolTipChinaBuildCommandCenter,1,Commands special weapons. Creates Construction Dozers,
CONTROLBAR:ToolTipChinaBuildPowerPlant,1,"Chinese power plant. Can be overloaded to provide +50% power. 
 
 Power Supplied: 10",
CONTROLBAR:ToolTipChinaBuildBarracks,1,Trains Chinese soldiers,
CONTROLBAR:ToolTipChinaBuildSupplyCenter,1,"Drop-off point for China supply gatherers. 
 
 Power Required: 1",
CONTROLBAR:ToolTipChinaBuildWarFactory,1,"Builds Chinese vehicles. 
 
 Power Required: 1",
CONTROLBAR:ToolTipChinaBuildBunker,1,Can hold 5 Chinese soldiers,
CONTROLBAR:ToolTipChinaBuildPropagandaCenter,1,"Builds important Chinese technologies. 
 
 Power Required: 2",
CONTROLBAR:ToolTipChinaBuildAirField,1,"Builds Chinese aircraft. 
 
 Power Required: 1",
CONTROLBAR:ToolTipChinaBuildGattlingCannon,1,"Powerful anti-air base defense. 
 
 Power Required: 3",
CONTROLBAR:ToolTipChinaBuildNuclearMissileLauncher,1,"Launches a nuclear missile. Builds important Chinese upgrades. 
 
 Power Required: 10",
CONTROLBAR:ToolTipChinaBuildSpeakerTower,1,"Heals your forces and increases firing speed. 
 
 Power Required: 1",
CONTROLBAR:ToolTipGLABuildTunnelNetwork,1,Base defense and underground tunnel. Units can enter the Tunnel Network and exit at any other Tunnel Network,
CONTROLBAR:ToolTipGLABuildPalace,1,Holds important GLA technologies. Can be garrisoned by GLA troops,
CONTROLBAR:ToolTipGLABuildBlackMarket,1,Holds important GLA technologies. Provides free supplies to the GLA player,
CONTROLBAR:ToolTipGLABuildStingerSite,1,Anti-air and anti-tank base defense,
CONTROLBAR:ToolTipGLABuildScudStorm,1,"Launches a volley of SCUD missiles. 
 
 Countdown Timer: 5:00",
CONTROLBAR:ToolTipGLABuildPrison,1,Used to hold captured enemy soldiers,
CONTROLBAR:ToolTipUSABuildRanger,1,"Strong vs. infantry 
 Weak vs. light vehicles",
CONTROLBAR:ToolTipUSABuildDozer,1,Builds all USA structures and repairs buildings,
CONTROLBAR:ToolTipGLABuildWorker,1,Builds all GLA structures. Repairs buildings and collects supplies,
CONTROLBAR:ToolTipChinaBuildDozer,1,Builds all Chinese structures and repairs buildings,
CONTROLBAR:ToolTipGLABuildScorpion,1,"Strong vs. light vehicles 
 Weak vs. rocket soldiers, aircraft",
CONTROLBAR:ToolTipGLABuildRocketBuggy,1,"Strong vs. buildings, infantry 
 Weak vs. tanks, aircraft",
CONTROLBAR:ToolTipGLABuildRadarVan,1,Provides Radar. Can spot hidden enemy units,
CONTROLBAR:ToolTipChinaBuildOverlord,1,"Strong vs. vehicles, buildings 
 Weak vs. rocket-armed infantry, aircraft",
