label,value_index,text,extra
DIALOGEVENT:Taunts_Infantry039Subtitle,1,"*You have cost me many buildings, General. My men are coming to collect repayment",
DIALOGEVENT:Taunts_Infantry040Subtitle,1,*Nooo! They destroyed my Command Center! Go get them! Keep them away from me!,
DIALOGEVENT:Taunts_Infantry041Subtitle,1,"*Swat all the planes you like, General--we'll make more",
DIALOGEVENT:Taunts_Infantry042Subtitle,1,"*My vehicles are not for your target practice, General",
DIALOGEVENT:Taunts_Infantry043Subtitle,1,"*There are many more in my army ready to sacrifice for China, General. You won't stop us",
DIALOGEVENT:Taunts_Infantry044Subtitle,1,"*I see you've captured my Oil Derrick, General. We are coming to take back China's oil now",
DIALOGEVENT:Taunts_Infantry045Subtitle,1,"*That old Artillery Platform is destroyed, General; you'll never get it to work",
DIALOGEVENT:Taunts_Infantry046Subtitle,1,*Do you think that Oil Refinery is just there for anyone to use? Return the refinery to me now,
DIALOGEVENT:Taunts_Infantry047Subtitle,1,*Get any closer to my base and I'll set the horde out on you,
DIALOGEVENT:Taunts_Infantry048Subtitle,1,"*I warn you, General, get away from my base. Do you know what a hundred men can do to a tank?",
DIALOGEVENT:Taunts_Infantry049Subtitle,1,*They're in our base! Kill them! Get them out of here!,
DIALOGEVENT:Taunts_Infantry050Subtitle,1,*They're getting too close! Protect me!,
DIALOGEVENT:Taunts_Infantry051Subtitle,1,"*General, get away from my resources--my men need those",
DIALOGEVENT:Taunts_Infantry052Subtitle,1,"*General, do not try to flank my base",
DIALOGEVENT:Taunts_Infantry053Subtitle,1,"*A back-door attack will not help you, General",
DIALOGEVENT:Taunts_Infantry054Subtitle,1,"*Attacking the front of my base is foolish, General",
DIALOGEVENT:Taunts_Infantry055Subtitle,1,"*Those are my Tech Buildings, General. Stay away",
DIALOGEVENT:Taunts_Infantry056Subtitle,1,"*Get out of my buildings, General!",
DIALOGEVENT:Taunts_Infantry057Subtitle,1,"*Crossing that bridge is a mistake, General",
DIALOGEVENT:Taunts_Infantry058Subtitle,1,"*You've run out of power, General--your defenses are down and my men will invade soon",
DIALOGEVENT:Taunts_Infantry059Subtitle,1,"*Without power you'll never stop my horde, General",
DIALOGEVENT:Taunts_Infantry060Subtitle,1,*You've wasted all your resources fighting my menbut I still have more men,
DIALOGEVENT:Taunts_Infantry061Subtitle,1,*We are out of resources! How did this happen?,
DIALOGEVENT:Taunts_Infantry062Subtitle,1,*Build your Scud Storm--it will only hit a few of my menthe rest will destroy you,
DIALOGEVENT:Taunts_Infantry063Subtitle,1,"*I thought nuclear missile were not allowed! This is hardly fair, General",
DIALOGEVENT:Taunts_Infantry064Subtitle,1,*That Particle Cannon is useless against my horde!,
DIALOGEVENT:Taunts_Infantry065Subtitle,1,"*Yes, you should build more base defenses--at least then you can stop the first wave of the charging horde",
DIALOGEVENT:Taunts_Infantry066Subtitle,1,"*Coward! You know that your tanks cannot crush my men, don't you?",
DIALOGEVENT:Taunts_Infantry067Subtitle,1,"*So many planesno matter, my horde and bring down your planes too",
DIALOGEVENT:Taunts_Infantry068Subtitle,1,"*You're mobilizing a horde of your own?! You will need many more men to match my strength, General",
DIALOGEVENT:Taunts_Infantry069Subtitle,1,"*You base has grown too large, General. It is time for my men to drop in and capture a few for China",
DIALOGEVENT:Taunts_Infantry070Subtitle,1,*Scud Storm! Scatter!,
DIALOGEVENT:Taunts_Infantry071Subtitle,1,*Nuclear missile approaching! Flee! Get me out of here!,
DIALOGEVENT:Taunts_Infantry072Subtitle,1,"*Ooh, look at the pretty light show. What do you hope to accomplish with that petty weapon, General?",
DIALOGEVENT:Taunts_Infantry073Subtitle,1,"*Get out of that building, General. We have ways of bringing you out by force if necessary",
DIALOGEVENT:Taunts_Infantry074Subtitle,1,"*You've brought Colonel Burton to our little war, General. Even he will fall when faced with the horde",
DIALOGEVENT:Taunts_Infantry075Subtitle,1,"*Black Lotus? How will she help you survive my horde, General?",
DIALOGEVENT:Taunts_Infantry076Subtitle,1,*All forces beware: Jarmen Kell is hiding in the field,
DIALOGEVENT:Taunts_Infantry077Subtitle,1,"*I see that Air Field, General. Run to the air! Fear my horde!",
DIALOGEVENT:Taunts_Infantry078Subtitle,1,"*My men will tear your tanks apart as fast as you can make them, General",
DIALOGEVENT:Taunts_Infantry079Subtitle,1,*My men are trained in groups of threehow fast can you train your men?,
DIALOGEVENT:Taunts_Infantry080Subtitle,1,*Selling your buildings? Foolish! What will you buy with the money to stop my horde?,
DIALOGEVENT:Taunts_Infantry081Subtitle,1,"*I have so many forces, how can you be winning this battle?",
DIALOGEVENT:Taunts_Infantry082Subtitle,1,"*I have underestimated your tactics, General",
DIALOGEVENT:Taunts_Infantry083Subtitle,1,"*You've caught me off guard, General, but now I am ready for you",
DIALOGEVENT:Taunts_Infantry084Subtitle,1,"*You will not defeat my horde, General! Your current advantage will soon be lost",
DIALOGEVENT:Taunts_Infantry085Subtitle,1,"*I do not accept this defeat, General. My men will cover my escape and we will fight another day",
DIALOGEVENT:Taunts_Infantry086Subtitle,1,"*My men outnumber you now, General. I would be wise to surrender",
DIALOGEVENT:Taunts_Infantry087Subtitle,1,"*This looks like the end for you, General",
DIALOGEVENT:Taunts_Infantry088Subtitle,1,*If you do not retreat now I will unleash the horde to scrape you from our land,
DIALOGEVENT:Taunts_Infantry089Subtitle,1,"*Do you feel the end drawing near, General?",
DIALOGEVENT:Taunts_Infantry090Subtitle,1,*Haha! I have defeated you. Now you must choose to join my horde or die,
DIALOGEVENT:Taunts_Infantry091Subtitle,1,*It is time to unleash the horde!,
DIALOGEVENT:Taunts_Infantry092Subtitle,1,*Face me and fall like the rest,
DIALOGEVENT:Taunts_Infantry093Subtitle,1,*My men will crush you,
DIALOGEVENT:Taunts_Infantry094Subtitle,1,*We will tear through you like locusts,
DIALOGEVENT:Taunts_Infantry095Subtitle,1,*Men? Where are my men? You wouldn't consider letting me go would you? Please don't hurt me,
DIALOGEVENT:Taunts_Infantry096Subtitle,1,*We have nice uniforms in the hordeit won't be so badyou might even like it. But I doubt it,
DIALOGEVENT:Taunts_Infantry097Subtitle,1,"*Are you ready to face my horde, General?",
DIALOGEVENT:Taunts_Infantry098Subtitle,1,"*And think, this is just the first wave",
DIALOGEVENT:Taunts_Laser001Subtitle,1,"*I have you in my sights now, General",
DIALOGEVENT:Taunts_Laser002Subtitle,1,*Precision attack commencing,
DIALOGEVENT:Taunts_Laser003Subtitle,1,"* (player units destroyed) Interesting choice of tactics, they didn't help my last opponent either",
DIALOGEVENT:Taunts_Laser004Subtitle,1,"*I'm about to attack, I thought you could use the warning",
DIALOGEVENT:Taunts_Laser005Subtitle,1,"*Maybe you should re-evaluate your strategies, they obviously don't work",
DIALOGEVENT:Taunts_Laser006Subtitle,1,*How do you like my new toys General?,
DIALOGEVENT:Taunts_Laser007Subtitle,1,"*Prepare yourself General, you're about to be taught a lesson in war",
DIALOGEVENT:Taunts_Laser008Subtitle,1,"*Easy come, easy go",
DIALOGEVENT:Taunts_Laser009Subtitle,1,"*Maybe you're not cut out for this, try painting",
DIALOGEVENT:Taunts_Laser010Subtitle,1,*Beautiful aren't they General,
DIALOGEVENT:Taunts_Laser011Subtitle,1,*My lasers will cut through your defenses like a hot knife through butter,
DIALOGEVENT:Taunts_Laser012Subtitle,1,*Checkmate,
DIALOGEVENT:Taunts_Laser013Subtitle,1,"*It's a whole new age of warfare, General, and it's coming to your doorstep",
DIALOGEVENT:Taunts_Laser014Subtitle,1,*Target is painted--all forces begin attack run,
DIALOGEVENT:Taunts_Laser015Subtitle,1,"*Originally all my weapons also had laser targeting, but my enemies got confused",
DIALOGEVENT:Taunts_Laser016Subtitle,1,*Don't look directly at the laser--you could burn-out the back of your head,
DIALOGEVENT:Taunts_Laser017Subtitle,1,"*Charging lasersplease wait, General",
DIALOGEVENT:Taunts_Laser018Subtitle,1,*Lasers must be calibrated precisely for maximum effect,
DIALOGEVENT:Taunts_Laser019Subtitle,1,"*Dozers, build more Reactors--lasers take a lot of power",
DIALOGEVENT:Taunts_Laser020Subtitle,1,"*Can you match fifty million mega-joules of lasing power, General?",
DIALOGEVENT:Taunts_Laser021Subtitle,1,"*Looks like a big space battle, doesn't it",
DIALOGEVENT:Taunts_Laser022Subtitle,1,*My lasers are going to turn your armor to vapor,
DIALOGEVENT:Taunts_Laser023Subtitle,1,"*General, you should really try to coordinate your attacks--this has been all to easy for me",
DIALOGEVENT:Taunts_Laser024Subtitle,1,"*Don't get distracted by the pretty lights, General",
DIALOGEVENT:Taunts_Laser025Subtitle,1,"*Would you like me to ""beam you up,"" General?",
DIALOGEVENT:Taunts_Laser026Subtitle,1,"*Your weapons can't match my pinpoint accuracy, General. Why not just surrender?",
DIALOGEVENT:Taunts_Laser027Subtitle,1,"*Why don't you build another Barracks, General? I'll enjoy destroying that one too",
DIALOGEVENT:Taunts_Laser028Subtitle,1,"*If you can't protect your War Factory, how safe could your Command Center be?",
DIALOGEVENT:Taunts_Laser029Subtitle,1,"*Your planes are not safe from my lasers, especially without your Air Field",
DIALOGEVENT:Taunts_Laser030Subtitle,1,*Your base defenses are worthless against me,
DIALOGEVENT:Taunts_Laser031Subtitle,1,"*Ah, the Command Center--queen of this chessboard. This match is all but over now, General",
DIALOGEVENT:Taunts_Laser032Subtitle,1,*My lasers have destroyed so many of your buildingshow do you keep fighting?,
DIALOGEVENT:Taunts_Laser033Subtitle,1,"*General, don't destroy my Tech Buildings, I need those",
DIALOGEVENT:Taunts_Laser034Subtitle,1,*Get away from my Barracks!,
DIALOGEVENT:Taunts_Laser035Subtitle,1,*My War Factory! Noooo!,
DIALOGEVENT:Taunts_Laser036Subtitle,1,*How dare you destroy my Air Field!,
DIALOGEVENT:Taunts_Laser037Subtitle,1,*They're destroying our defenses! All forces: defend the base!,
DIALOGEVENT:Taunts_Laser038Subtitle,1,"*General, these losses are unacceptable. I'll repay you for destroying my buildings",
DIALOGEVENT:Taunts_Laser039Subtitle,1,"*No! Quickly, Dozers rebuild the Command Center!",
DIALOGEVENT:Taunts_Laser040Subtitle,1,"*General, if you bring down any more of my planes I'll use all my Super Weapons to destroy you!",
DIALOGEVENT:Taunts_Laser041Subtitle,1,"*Leave my vehicles alone, General!",
DIALOGEVENT:Taunts_Laser042Subtitle,1,"*You're hunting my men on purpose, aren't you, General",
DIALOGEVENT:Taunts_Laser043Subtitle,1,*Reap the rewards from that Oil Derrick while you can; we'll be there to take it soon,
DIALOGEVENT:Taunts_Laser044Subtitle,1,*That Artillery Platform is no match for my airborne lasers,
DIALOGEVENT:Taunts_Laser045Subtitle,1,"*Did you know that that Oil Refinery will let you build vehicles faster and more efficiently? Oops, I probably shouldn't have told you that",
DIALOGEVENT:Taunts_Laser046Subtitle,1,"*You've tripped our outer perimeter warning lasers, General. We know you're there now",
DIALOGEVENT:Taunts_Laser047Subtitle,1,"*I see you approaching my base, General. I wouldn't advise coming any closer",
DIALOGEVENT:Taunts_Laser048Subtitle,1,*The enemy is in our base! All forces return and deploy lasers!,
DIALOGEVENT:Taunts_Laser049Subtitle,1,"*Get away from my Reactors, General!",
DIALOGEVENT:Taunts_Laser050Subtitle,1,"*General, those resources are for me--stay away from them",
DIALOGEVENT:Taunts_Laser051Subtitle,1,"*Attacking from the flanks, eh? It will take more than tactical tricks to beat me",
DIALOGEVENT:Taunts_Laser052Subtitle,1,"*Flanking attacks?! You are devious, General",
DIALOGEVENT:Taunts_Laser053Subtitle,1,"*Yes, come straight through my front-door, Generalif you dare",
DIALOGEVENT:Taunts_Laser054Subtitle,1,"*Be careful, General--the back-door of my base isn't so undefended as it seems",
DIALOGEVENT:Taunts_Laser055Subtitle,1,"*You are foolish to come here, General",
DIALOGEVENT:Taunts_Laser056Subtitle,1,"*These resources are not enough to save your failed strategy, General",
DIALOGEVENT:Taunts_Laser057Subtitle,1,*No! Stay away! I need those reactors to power my lasers!,
DIALOGEVENT:Taunts_Laser058Subtitle,1,*Out of power?! How could you let your base run out of power?,
DIALOGEVENT:Taunts_Laser059Subtitle,1,"*Running out of power is a fatal mistake, General",
DIALOGEVENT:Taunts_Laser060Subtitle,1,"*You're out of resources, General. You'll never recover before we overrun you",
DIALOGEVENT:Taunts_Laser061Subtitle,1,"*Out of resources?! This is unacceptable! Chinooks, gather faster!",
DIALOGEVENT:Taunts_Laser062Subtitle,1,"*Sell that Scud Storm, General, or I'll destroy it for you",
DIALOGEVENT:Taunts_Laser063Subtitle,1,"*That Nuke Silo won't stop me, General",
DIALOGEVENT:Taunts_Laser064Subtitle,1,*If you build a Particle Cannon and I destroy it with a Particle Beamis that irony?,
DIALOGEVENT:Taunts_Laser065Subtitle,1,"*That excessive amount of base defenses will only slow down my laser, General",
DIALOGEVENT:Taunts_Laser066Subtitle,1,"*Your conventional tanks are no match for my laser based weapons platforms, General",
DIALOGEVENT:Taunts_Laser067Subtitle,1,"*That's quite a lot of planes, General. Are you putting on an air show?",
DIALOGEVENT:Taunts_Laser068Subtitle,1,"*Quite a few infantry you've trained there, General. I can't wait to see this crazy plan",
DIALOGEVENT:Taunts_Laser069Subtitle,1,"*Your base is starting to look like a housing tract, General. Maybe I should play some connect-the-dots with the Particle Cannon to thin your numbers a bit",
DIALOGEVENT:Taunts_Laser070Subtitle,1,"*I will shoot those scud missiles down, General. Then you will pay",
DIALOGEVENT:Taunts_Laser071Subtitle,1,"*My lasers will bring that nuke down, General. The fallout will be on your hands",
DIALOGEVENT:Taunts_Laser072Subtitle,1,*Particle Cannon?! I wonder what would happen if we crossed the beams,
DIALOGEVENT:Taunts_Laser073Subtitle,1,"*General, don't garrison that building; come out and play",
DIALOGEVENT:Taunts_Laser074Subtitle,1,"*General, Colonel Burton is a bumbling fool",
DIALOGEVENT:Taunts_Laser075Subtitle,1,"*Black Lotus is not invisible to my lasers, General",
DIALOGEVENT:Taunts_Laser076Subtitle,1,*I hope Jarmen Kell isn't using a laser scope on his rifleit wouldn't work against me,
DIALOGEVENT:Taunts_Laser077Subtitle,1,"*Building an Air Field only provides airborne targets for my lasers, General",
DIALOGEVENT:Taunts_Laser078Subtitle,1,"*You're going to need a lot of tanks to get to me, General. Good luck",
DIALOGEVENT:Taunts_Laser079Subtitle,1,"*Building a Barracks will only get your men hurt, General",
DIALOGEVENT:Taunts_Laser080Subtitle,1,*Selling off your structures eh? That the first mistake of a desperate general,
DIALOGEVENT:Taunts_Laser081Subtitle,1,*What?! You can't be beating me! Your lack of precision alone should ensure my victory,
DIALOGEVENT:Taunts_Laser082Subtitle,1,*I can't lose to you--you're a bumbling buffoon!,
DIALOGEVENT:Taunts_Laser083Subtitle,1,*How can you be winning? This isn't how it played out in the simulation,
DIALOGEVENT:Taunts_Laser084Subtitle,1,"*I've calculated every variable, yet you're winninghow is this possible?",
DIALOGEVENT:Taunts_Laser085Subtitle,1,*No! This can't be the end! What trickery did you use to beat me?!,
DIALOGEVENT:Taunts_Laser086Subtitle,1,*My planning a preparation is leading me to a clear victory,
DIALOGEVENT:Taunts_Laser087Subtitle,1,"*Precision will always defeat brute force, General",
DIALOGEVENT:Taunts_Laser088Subtitle,1,"*This must be like a nightmare for you, General",
DIALOGEVENT:Taunts_Laser089Subtitle,1,"*Have you decided how you are going to accept this defeat, General?",
DIALOGEVENT:Taunts_Laser090Subtitle,1,"*You are defeated, General. But then that was never really in question, was it?",
DIALOGEVENT:Taunts_Laser091Subtitle,1,*Lasers charged--tracking targets now,
DIALOGEVENT:Taunts_Laser092Subtitle,1,"*You're not in my class, General--try an easier opponent",
DIALOGEVENT:Taunts_Laser093Subtitle,1,"*I calculate that you will lose this battle, General",
DIALOGEVENT:Taunts_Laser094Subtitle,1,*Lasers make superior weapons,
DIALOGEVENT:Taunts_Laser095Subtitle,1,"*You defeated me, General, but I will scan your tactics and devise a superior strategy",
DIALOGEVENT:Taunts_Laser096Subtitle,1,*Your weaknesses became obvious when I scanned your tactics,
DIALOGEVENT:Taunts_Laser097Subtitle,1,"*There you go, General--I've drawn the line in the sand",
DIALOGEVENT:Taunts_Laser098Subtitle,1,"*Now I dare you to cross it. Come and get me, General",
DIALOGEVENT:Taunts_Nuke001Subtitle,1,"*At least it's a dry heat, General",
DIALOGEVENT:Taunts_Nuke002Subtitle,1,*Soon your base will glow like the sun,
DIALOGEVENT:Taunts_Nuke003Subtitle,1,"*How do you expect to fight this, General?",
DIALOGEVENT:Taunts_Nuke004Subtitle,1,*Your weapons are no match for my power!,
DIALOGEVENT:Taunts_Nuke005Subtitle,1,*Melt! Everything must melt!,
DIALOGEVENT:Taunts_Nuke006Subtitle,1,"* The glow! The wonderful glow! Can't you see it, General?",
DIALOGEVENT:Taunts_Nuke007Subtitle,1,"*It looks like a nuclear winter this year, General",
DIALOGEVENT:Taunts_Nuke008Subtitle,1,"*The end is near, General",
DIALOGEVENT:Taunts_Nuke009Subtitle,1,"*This is only the beginning, General. The beginning of the end",
DIALOGEVENT:Taunts_Nuke010Subtitle,1,"*Don't worry, General, the warheads are on their way",
DIALOGEVENT:Taunts_Nuke011Subtitle,1,"*Sorry for the delay, General; just gathering my forces",
DIALOGEVENT:Taunts_Nuke012Subtitle,1,"*Is the heat getting to you, General?",
DIALOGEVENT:Taunts_Nuke013Subtitle,1,"*Having a meltdown, General?",
DIALOGEVENT:Taunts_Nuke014Subtitle,1,"*All forces, prepare for the next assault",
DIALOGEVENT:Taunts_Nuke015Subtitle,1,*Now where did I put those launch codes?,
DIALOGEVENT:Taunts_Nuke016Subtitle,1,"*Are you ready for more, General?",
DIALOGEVENT:Taunts_Nuke017Subtitle,1,"*I think this is your half-life, General",
DIALOGEVENT:Taunts_Nuke018Subtitle,1,"*I hope your radar isn't down, General; I'd hate for you to miss what's coming next",
DIALOGEVENT:Taunts_Nuke019Subtitle,1,"*I know your weaknesses now, General. The next attack will be unstoppable",
DIALOGEVENT:Taunts_Nuke020Subtitle,1,*Soon you will know the glory of my nuclear arsenal,
DIALOGEVENT:Taunts_Nuke021Subtitle,1,"*I'd stock up on sun-block if I were you, General",
DIALOGEVENT:Taunts_Nuke022Subtitle,1,*,Ne
DIALOGEVENT:Taunts_Nuke023Subtitle,1,"*Eventually someone must win the arms race, or what's the point of racing?",
DIALOGEVENT:Taunts_Nuke024Subtitle,1,*Time to put on the lead underwear,
DIALOGEVENT:Taunts_Nuke025Subtitle,1,"*Remember: Don't look directly at the blast, General",
DIALOGEVENT:Taunts_Nuke026Subtitle,1,"*It appears you have only trained your men to die, General",
DIALOGEVENT:Taunts_Nuke027Subtitle,1,*Now your War Factory is a glow crater. Wonderful,
DIALOGEVENT:Taunts_Nuke028Subtitle,1,"*Your defenses crack like so many eggshells, General",
DIALOGEVENT:Taunts_Nuke029Subtitle,1,"*Oh, you weren't in that Command Center, were you, General?",
DIALOGEVENT:Taunts_Nuke030Subtitle,1,"*Why do you destroy my barracks, General? It isn't my men you should fear",
DIALOGEVENT:Taunts_Nuke031Subtitle,1,*My War Factory! What have you done?! My precious tanksgone...,
DIALOGEVENT:Taunts_Nuke032Subtitle,1,*Leave me alone! What have I ever done to you?,
DIALOGEVENT:Taunts_Nuke033Subtitle,1,*My Command Center! No!!! I won't lose command! I won't!,
DIALOGEVENT:Taunts_Nuke034Subtitle,1,*I can't believe you are beating me! Perhaps you would give me a moment to rebuild?,
DIALOGEVENT:Taunts_Nuke035Subtitle,1,"*We have suffered great loses at your hands, General, but this isn't over yet",
DIALOGEVENT:Taunts_Nuke036Subtitle,1,"*General, you can have that oil derrick, but it won't help you stop me",
DIALOGEVENT:Taunts_Nuke037Subtitle,1,"*Get out of my base, General! I won't ask twice",
DIALOGEVENT:Taunts_Nuke038Subtitle,1,"*How long were you planning on stay in my base, General? Should I prepare a bunk for you?",
DIALOGEVENT:Taunts_Nuke039Subtitle,1,"*Leave my base, General, or I will be forced detonate my warheads",
DIALOGEVENT:Taunts_Nuke040Subtitle,1,"*Do you like my village, General? Please, make yourself at home",
DIALOGEVENT:Taunts_Nuke041Subtitle,1,"*Coming to inspect the nukes, General? You can look, but don't touch",
DIALOGEVENT:Taunts_Nuke042Subtitle,1,"*I'd be careful, General; these nuclear depots tend to leak",
DIALOGEVENT:Taunts_Nuke043Subtitle,1,"*Get away from my supplies, General!",
DIALOGEVENT:Taunts_Nuke044Subtitle,1,"*General, I wouldn't capture that oil derrick if I were you--I'll only destroy it",
DIALOGEVENT:Taunts_Nuke045Subtitle,1,"*Get away from my silos, General!",
DIALOGEVENT:Taunts_Nuke046Subtitle,1,"*I see your power is down, General. Should I send you some nuclear energy?",
DIALOGEVENT:Taunts_Nuke047Subtitle,1,"*Out of funds already? Don't you know war is expensive, General?",
DIALOGEVENT:Taunts_Nuke048Subtitle,1,"*Please, build more tanks, General; even they will melteventually",
DIALOGEVENT:Taunts_Nuke049Subtitle,1,*Keep those planes away from my silos!,
DIALOGEVENT:Taunts_Nuke050Subtitle,1,"*So many soldiers, General. Do they have their radiation suits on?",
DIALOGEVENT:Taunts_Nuke051Subtitle,1,"*How many nukes do you think it will take me to destroy that new weapon, General?",
DIALOGEVENT:Taunts_Nuke052Subtitle,1,"*How many nukes do you think it will take me to destroy that new weapon, General?",
DIALOGEVENT:Taunts_Nuke053Subtitle,1,"*Selling off buildings? General, if you wanted to clear that area I could have done it for you",
DIALOGEVENT:Taunts_Nuke054Subtitle,1,"*You cannot stand against my might, General",
DIALOGEVENT:Taunts_Nuke055Subtitle,1,*Surrender! Or do you want the bombing will continue?,
DIALOGEVENT:Taunts_Nuke056Subtitle,1,"*You are losing this war, General. A few more bombs and your base will fall!",
DIALOGEVENT:Taunts_Nuke057Subtitle,1,"*Might makes right. Wouldn't you agree, General",
DIALOGEVENT:Taunts_Nuke058Subtitle,1,"*And now for my final attack. Hold on, General, you're going to like thiswait, no you won't",
DIALOGEVENT:Taunts_Nuke059Subtitle,1,*None will stand against our nuclear arsenal,
DIALOGEVENT:Taunts_Nuke060Subtitle,1,*Challenge me and your base will glow like the sun,
DIALOGEVENT:Taunts_Nuke061Subtitle,1,*Soon you'll be nothing more than nuclear waste,
DIALOGEVENT:Taunts_Nuke062Subtitle,1,*Another moment and I would have reduced you to dust,
DIALOGEVENT:Taunts_Nuke063Subtitle,1,*You are lucky to have survived this battle intact. Challenge me again if you dare,
DIALOGEVENT:Taunts_Nuke064Subtitle,1,"*Welcome to the party, General. Please excuse the mess",
DIALOGEVENT:Taunts_Nuke065Subtitle,1,"*Now, General, I think you understand why I am known as Mao the Nuke",
DIALOGEVENT:Taunts_Nuke066Subtitle,1,"*We've been waiting for you, General. Please accept our gifts",
DIALOGEVENT:Taunts_Nuke067Subtitle,1,"*More gifts, General. Our generosity is limitless",
DIALOGEVENT:Taunts_Nuke068Subtitle,1,"*Now the battle begins in earnest. Prepare yourself, General",
DIALOGEVENT:Taunts_Nuke069Subtitle,1,"*Cold fusion is no way to create power, General",
DIALOGEVENT:Taunts_Nuke070Subtitle,1,"*It pains me to destroy your reactors, General",
DIALOGEVENT:Taunts_Nuke071Subtitle,1,"*You call that a ""super weapon"", General? It breaks like a toy",
DIALOGEVENT:Taunts_Nuke072Subtitle,1,"*No! My warheads! My beautiful warheads! You will pay, General",
DIALOGEVENT:Taunts_Nuke073Subtitle,1,"*That's okay, General, I have more nukes for you",
DIALOGEVENT:Taunts_Nuke074Subtitle,1,"*Hey, do you know how much that nuke silo costs?",
DIALOGEVENT:Taunts_Nuke075Subtitle,1,"*Okay, General, that's enough--I'm running out of nukes!",
DIALOGEVENT:Taunts_Nuke076Subtitle,1,"*Why do you want to blow-up my nukes anyway, General?",
DIALOGEVENT:Taunts_Nuke077Subtitle,1,"*No! That was my last nuclear silo! Why, General..why?",
DIALOGEVENT:Taunts_Nuke078Subtitle,1,"*(enemy lost all silo) You have destroyed all of my siloswhy, General? Why?!",
DIALOGEVENT:Taunts_Nuke079Subtitle,1,"*(enemy caps player barracks) I've captured your barracks, General. Perhaps I will sell it",
DIALOGEVENT:Taunts_Nuke080Subtitle,1,*(enemy caps player war factory) My men have captured your War Factory. You really should have guarded it better,
DIALOGEVENT:Taunts_Nuke081Subtitle,1,"*(player base) Your defenses are weak, General; we have entered you base",
DIALOGEVENT:Taunts_Nuke082Subtitle,1,"*(combat zone) My forces are in the field, General. Soon they will roll into your base",
DIALOGEVENT:Taunts_Nuke083Subtitle,1,"*(supply dock area) Ah, we've found some supplies. Soon we will control all of the resources!",
DIALOGEVENT:Taunts_Nuke084Subtitle,1,"*(second supply dock area) More supplies for us. How are you funding your troops, General?",
DIALOGEVENT:Taunts_Nuke085Subtitle,1,*(oil derrick area) Red Guard--capture that oil derrick!,
DIALOGEVENT:Taunts_Nuke086Subtitle,1,"*It appears we have used all the supplies in the area. I hope you've made other arrangements, General",
DIALOGEVENT:Taunts_Nuke087Subtitle,1,*(enemy out of power) What?! I'm out of power? How can I be out of power? Someone get me more power! Now!,
DIALOGEVENT:Taunts_Nuke088Subtitle,1,*(ambulance) That ambulance will not save your men from the radiation,
DIALOGEVENT:Taunts_Nuke089Subtitle,1,*(strat center) A Strategy Center? What strategy could you possibly devise to fight me?,
DIALOGEVENT:Taunts_Nuke090Subtitle,1,"*(black market) The Black Market won't sell you anything powerful enough to stop me, General",
DIALOGEVENT:Taunts_Nuke091Subtitle,1,"*(propaganda center) Your propaganda will not turn anyone against my nuclear power, General",
DIALOGEVENT:Taunts_Nuke092Subtitle,1,"*Oh, look--I have a nuke ready for you",
DIALOGEVENT:Taunts_Nuke093Subtitle,1,"*Wow, two nukes! I am pleased",
DIALOGEVENT:Taunts_Nuke094Subtitle,1,*Three nukes?!? That's three times the fun!,
DIALOGEVENT:Taunts_Nuke095Subtitle,1,*Four nukes? Incredible!,
DIALOGEVENT:Taunts_Nuke096Subtitle,1,*Five nukes? Maybe you want me to send you a clean pair of shorts now?,
DIALOGEVENT:Taunts_Nuke097Subtitle,1,"*(player sells building) General, if you sell off any more buildings I'll win by default",
DIALOGEVENT:Taunts_Stealth001Subtitle,1,*Look at what I've found,
DIALOGEVENT:Taunts_Stealth002Subtitle,1,"*Here comes my next attacktry to be ready this time, General",
DIALOGEVENT:Taunts_Stealth003Subtitle,1,*You can't kill what you can't see,
DIALOGEVENT:Taunts_Stealth004Subtitle,1,*You didn't need those troops anyways,
DIALOGEVENT:Taunts_Stealth005Subtitle,1,*Sleeping on the job again?,
DIALOGEVENT:Taunts_Stealth006Subtitle,1,*hanks for the new units. They'll prove useful in destroying you,
DIALOGEVENT:Taunts_Stealth007Subtitle,1,"*Watch this! Oh wait, you can't",
DIALOGEVENT:Taunts_Stealth008Subtitle,1,*Did you bring your thermal goggles?,
DIALOGEVENT:Taunts_Stealth009Subtitle,1,*I think it's time to acquire a new base,
DIALOGEVENT:Taunts_Stealth010Subtitle,1,*It was never meant to be General. Good bye!,
DIALOGEVENT:Taunts_Stealth011Subtitle,1,*Closing your eyes will not make the pain of defeat any easier,
DIALOGEVENT:Taunts_Stealth012Subtitle,1,"*My stealth assassins will make short work of your forces, General",
DIALOGEVENT:Taunts_Stealth013Subtitle,1,*We will strike like the snake--quick and invisible,
DIALOGEVENT:Taunts_Stealth014Subtitle,1,"*You will not stand against this attack, General",
DIALOGEVENT:Taunts_Stealth015Subtitle,1,*Handsome Generals always win battles,
DIALOGEVENT:Taunts_Stealth016Subtitle,1,"*You'll never see me until it is too late , General",
DIALOGEVENT:Taunts_Stealth017Subtitle,1,"*General, perhaps you could introduce me to Black Lotus. I'm a great admirer of heruh, work",
DIALOGEVENT:Taunts_Stealth018Subtitle,1,*When it is quiet you should fear me the most,
DIALOGEVENT:Taunts_Stealth019Subtitle,1,"*I can't wait for your next attack, General. Can we expect it today?",
DIALOGEVENT:Taunts_Stealth020Subtitle,1,"*Don't let your senses grow dull, General--you can expect my attack any moment now",
